Inst Code,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_I BOYS,SC_I GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS
IARE,CSE,COMPUTER SCIENCE AND ENGINEERING,10667,11356,25730,27840,16295,16295,32582,32582,15607,16056,24303,29226,70844,70844,46844,57932,12261,12261
IARE,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",11582,11738,28242,28600,16539,16539,30902,30902,14916,16232,24889,34254,63260,63260,50359,56925,12291,12586
IARE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,14510,14510,43457,43733,23207,24759,83149,115779,21446,21446,39326,57334,14510,133138,65854,73123,17649,17649
IARE,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24456,24456,65306,65306,38608,38608,42440,42440,42370,42370,60736,60736,24456,24456,72852,72852,30056,40817
IARE,INF,INFORMATION TECHNOLOGY,13588,13588,34135,34135,19676,19676,54616,54616,19388,19388,35749,35749,122851,122851,66150,69673,14850,14883
IARE,MEC,MECHANICAL ENGINEERING,28663,53594,70936,88880,59496,59496,101143,101143,35654,54048,64284,64284,28663,101991,99241,143947,40556,54509
IITT,CIV,CIVIL ENGINEERING,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555,89555
IITT,CSE,COMPUTER SCIENCE AND ENGINEERING,73007,73007,127002,135089,127325,127325,73007,75520,134891,134891,128658,128658,132492,132492,135659,147683,133937,133937
IITT,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",73888,73888,115544,122662,108346,108346,73888,73888,125497,125497,95510,95510,73888,73888,141455,141455,114857,118225
IITT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,61666,61666,119137,119137,61666,139119,61666,61666,142892,142892,114377,114377,61666,61666,61666,61666,61666,109799
IITT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046,117046
IITT,MEC,MECHANICAL ENGINEERING,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586,38586
INDI,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,39546,50863,92429,92429,64370,70509,39546,50863,62486,63927,108612,108612,39546,50863,129055,145351,56597,58033
INDI,CIV,CIVIL ENGINEERING,68768,68768,133248,133248,125329,128280,68768,68768,80391,118377,68768,68768,68768,68768,139901,139916,132320,132509
INDI,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),46234,46234,94765,94765,62148,62148,65266,65266,65221,65221,115237,115237,46234,46234,122918,144193,50112,56995
INDI,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43464,43464,107484,107484,67999,70970,43464,43464,64097,64658,77501,114446,43464,43464,134400,141742,50690,50690
INDI,CSE,COMPUTER SCIENCE AND ENGINEERING,40916,40916,102222,102222,64228,64228,40916,62693,58012,62598,90680,111845,136767,147041,121324,138897,50007,50640
INDI,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",40433,40744,106886,106886,65608,67376,51920,61122,59607,59607,88872,90515,125425,125425,131538,131538,54201,54201
INDI,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),50233,50233,50233,125736,76117,76117,50233,50233,67730,67730,50233,129180,50233,50233,136268,149173,61515,64019
INDI,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57150,57150,118970,130485,79396,91207,78918,78918,78584,81586,117871,117871,144131,144131,136914,151149,71699,72419
INDU,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17800,30635,81147,81147,55834,55834,17800,30635,54153,54153,68677,68677,17800,30635,109239,138542,49128,49128
INDU,CIV,CIVIL ENGINEERING,73906,73906,129757,129757,115187,135254,93049,125625,92082,125004,124454,124454,146514,146514,137511,147701,107234,125404
INDU,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),36960,43374,102662,108742,64075,67600,36960,43374,59557,62057,99189,130893,36960,43374,115144,141033,49631,49631
INDU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),41465,41465,85789,105638,60920,64047,55031,55031,57300,57300,87756,108664,43434,43767,122543,142354,47297,47297
INDU,CSE,COMPUTER SCIENCE AND ENGINEERING,34622,34622,82732,87896,55201,60371,50986,50986,50614,50797,77041,77876,107712,107712,107068,138397,43593,44516
INDU,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,44936,44936,106873,106873,63376,74669,62509,62509,61896,64224,91913,130505,44936,44936,125687,145277,50168,50415
INDU,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",35264,35264,93463,93843,58538,58538,35264,51616,51716,51716,77618,115308,95034,138390,106435,141898,45295,48863
INDU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58145,58145,134258,134258,81980,81980,65863,65863,76418,76418,127446,127446,58145,58145,136891,145675,69284,70404
INDU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,55852,55852,90433,90433,99435,99435,88274,88274,77627,100136,55852,107490,143026,143026,137541,143600,87175,124536
INDU,INF,INFORMATION TECHNOLOGY,44332,50151,109812,109812,66995,75815,44332,50151,63869,63869,101417,101417,44332,50151,135544,144057,52173,52173
INDU,MEC,MECHANICAL ENGINEERING,79592,79592,111761,133406,130108,130420,88924,88924,79592,95931,79592,79592,79592,79592,123841,140342,104664,113648
JAYA,CIV,CIVIL ENGINEERING,133451,133451,133451,133451,133451,133451,133451,133451,133451,133451,133451,141940,133451,133451,133451,133451,133451,133451
JAYA,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),105319,105319,105319,126942,132980,132980,105319,105319,132616,132616,105319,105319,105319,105319,105319,105319,105319,105319
JAYA,CSE,COMPUTER SCIENCE AND ENGINEERING,88876,88876,133511,133511,129356,133164,88876,88876,134387,134387,130102,130102,113659,113659,151767,151767,88876,131863
JAYA,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,83121,90291,83121,90291,83121,90291,83121,90291,83121,90291,83121,90291,83121,90291,83121,90291,83121,90291
JAYA,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",91520,91520,91520,119210,134970,134970,91520,91520,119628,130053,91520,91520,91520,91520,140867,146219,91520,91520
JAYA,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,108911,108911,149084,149084,108911,108911,108911,108911,150900,150900,108911,108911,108911,108911,151596,151596,108911,108911
JBIT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,20482,20482,85294,85294,45005,45005,20482,20482,48703,48703,70925,87799,20482,20482,112624,134470,37228,41861
JBIT,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,31382,34954,81072,94455,53140,59458,50544,86477,49743,49743,78987,78987,31382,147238,123990,135668,41284,44395
